url;count;displayName;path;Column1
https://tjenester.nav.no/kurs/kursvisning/406511;1;;;
;;Kursarkiv 2018;/content/nav.no-lokalt/hjelpemiddelsentral/nordland/artikkel/kursarkiv-2018;
https://tjenester.nav.no/kurs/kursvisning/411761;1;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
https://tjenester.nav.no/kurs/kursvisning/413660;2;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
;;Kurs vi anbefaler;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/nyttig-a-vite/kurs-vi-anbefaler;
https://tjenester.nav.no/kurs/kursvisning/414737;1;;;
;;Kurs: Forebygge og redusere sykefravær;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/forebygge-og-redusere-sykefravaer;
https://tjenester.nav.no/kurs/kursvisning/414739;1;;;
;;Kurs: Forebygge og redusere sykefravær;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/forebygge-og-redusere-sykefravaer;
https://tjenester.nav.no/kurs/kursvisning/414744;1;;;
;;Kurs: Forebygge og redusere sykefravær;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/forebygge-og-redusere-sykefravaer;
https://tjenester.nav.no/kurs/kursvisning/414748;1;;;
;;Kurs: Forebygge og redusere sykefravær;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/forebygge-og-redusere-sykefravaer;
https://tjenester.nav.no/kurs/kursvisning/414759;1;;;
;;Kurs: Helsefremmende arbeidsmiljø;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/kurs-helsefremmende-arbeidsplasser;
https://tjenester.nav.no/kurs/kursvisning/414762;1;;;
;;Kurs: Helsefremmende arbeidsmiljø;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/kurs-helsefremmende-arbeidsplasser;
https://tjenester.nav.no/kurs/kursvisning/414766;1;;;
;;Kurs: Helsefremmende arbeidsmiljø;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/kurs-helsefremmende-arbeidsplasser;
https://tjenester.nav.no/kurs/kursvisning/414771;1;;;
;;Kurs: Tillitsvalgtes rolle i IA-arbeidet;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/kurs-tillitsvalgtes-rolle-i-ia-arbeidet;
https://tjenester.nav.no/kurs/kursvisning/414773;1;;;
;;Kurs: Tillitsvalgtes rolle i IA-arbeidet;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/kurs-tillitsvalgtes-rolle-i-ia-arbeidet;
https://tjenester.nav.no/kurs/kursvisning/414774;1;;;
;;Kurs: Tillitsvalgtes rolle i IA-arbeidet;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/kurs-tillitsvalgtes-rolle-i-ia-arbeidet;
https://tjenester.nav.no/kurs/kursvisning/414787;1;;;
;;Kurs: Psykiske helseproblemer - konsekvenser og gode grep på jobb;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/psykiske-helseproblemer-konsekvenser-og-gode-grep-pa-jobb;
https://tjenester.nav.no/kurs/kursvisning/414788;1;;;
;;Kurs: Psykiske helseproblemer - konsekvenser og gode grep på jobb;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/psykiske-helseproblemer-konsekvenser-og-gode-grep-pa-jobb;
https://tjenester.nav.no/kurs/kursvisning/414789;1;;;
;;Kurs: Psykiske helseproblemer - konsekvenser og gode grep på jobb;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/psykiske-helseproblemer-konsekvenser-og-gode-grep-pa-jobb;
https://tjenester.nav.no/kurs/kursvisning/414796;1;;;
;;Kurs: Snakk om det! - Samtalen som verktøy;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/kurs-snakk-om-det-samtalen-som-verktoy;
https://tjenester.nav.no/kurs/kursvisning/414797;1;;;
;;Kurs: Snakk om det! - Samtalen som verktøy;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/kurs-snakk-om-det-samtalen-som-verktoy;
https://tjenester.nav.no/kurs/kursvisning/414799;1;;;
;;Kurs: Problematisk bruk av rusmidler og spill i arbeidslivet;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/kurs-problematisk-bruk-av-rusmidler-og-spill-i-arbeidslivet;
https://tjenester.nav.no/kurs/kursvisning/414800;1;;;
;;Kurs: Problematisk bruk av rusmidler og spill i arbeidslivet;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/kurs-problematisk-bruk-av-rusmidler-og-spill-i-arbeidslivet;
https://tjenester.nav.no/kurs/kursvisning/414801;1;;;
;;Kurs: Psykiske reaksjoner ved omstilling og stress;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/kurs-psykiske-reaksjoner-ved-omstilling-og-stress;
https://tjenester.nav.no/kurs/kursvisning/414836;1;;;
;;Kurs: Psykiske helseproblemer - konsekvenser og gode grep på jobb;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/lokal-informasjon/psykiske-helseproblemer-konsekvenser-og-gode-grep-pa-jobb;
https://tjenester.nav.no/kurs/kursvisning/415196;1;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
https://tjenester.nav.no/kurs/kursvisning/415201;1;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
https://tjenester.nav.no/kurs/kursvisning/415296;1;;;
;;Kursarkiv 2019;/content/nav.no-lokalt/hjelpemiddelsentral/nordland/artikkel/kursarkiv-2019;
https://tjenester.nav.no/kurs/kursvisning/415376;1;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
https://tjenester.nav.no/kurs/kursvisning/415377;2;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
;;Kurs vi anbefaler;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/nyttig-a-vite/kurs-vi-anbefaler;
https://tjenester.nav.no/kurs/kursvisning/415378;2;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
;;Kurs: Arbeid og psykisk helse;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/nyttig-a-vite/kurs-arbeid-og-psykisk-helse;
https://tjenester.nav.no/kurs/kursvisning/415381;2;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
;;Kurs: Arbeid og psykisk helse;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/nyttig-a-vite/kurs-arbeid-og-psykisk-helse;
https://tjenester.nav.no/kurs/kursvisning/415383;2;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
;;Kurs vi anbefaler;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/nyttig-a-vite/kurs-vi-anbefaler;
https://tjenester.nav.no/kurs/kursvisning/415385;3;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
;;Kurs: Arbeid og psykisk helse;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/nyttig-a-vite/kurs-arbeid-og-psykisk-helse;
https://tjenester.nav.no/kurs/kursvisning/415386;2;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
;;Kurs vi anbefaler;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/nyttig-a-vite/kurs-vi-anbefaler;
https://tjenester.nav.no/kurs/kursvisning/415387;2;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
;;Kurs: Arbeid og psykisk helse;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/nyttig-a-vite/kurs-arbeid-og-psykisk-helse;
https://tjenester.nav.no/kurs/kursvisning/415389;2;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
;;Kurs: Arbeid og psykisk helse;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/nyttig-a-vite/kurs-arbeid-og-psykisk-helse;
https://tjenester.nav.no/kurs/kursvisning/415390;2;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
;;Kurs: Arbeid og psykisk helse;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/nyttig-a-vite/kurs-arbeid-og-psykisk-helse;
https://tjenester.nav.no/kurs/kursvisning/415391;2;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
;;Kurs: Arbeid og psykisk helse;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/nyttig-a-vite/kurs-arbeid-og-psykisk-helse;
https://tjenester.nav.no/kurs/kursvisning/415394;1;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
https://tjenester.nav.no/kurs/kursvisning/415395;1;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
https://tjenester.nav.no/kurs/kursvisning/415396;2;;;
;;Kurs og konferanser våren 2019;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/kurs/kurs-og-konferanser-hosten-2018;
;;Kurs vi anbefaler;/www.nav.no/no/lokalt/trondelag/nav-arbeidslivssenter-trondelag/nyttig-a-vite/kurs-vi-anbefaler;
https://tjenester.nav.no/kurs/kursvisning/415567;1;;;
;;Tilrettelegging- meir enn oppfølgjing av sjukemelde  - kurs i Haugesund 9.mai;/content/nav.no-lokalt/arbeidslivssenter/rogaland/artikkel/tilrettelegging-meir-enn-oppfolgjing-av-sjukemelde;
https://tjenester.nav.no/kurs/kursvisning/415568;1;;;
;;Tilrettelegging- meir enn oppfølgjing av sjukemelde  - kurs i Haugesund 9.mai;/content/nav.no-lokalt/arbeidslivssenter/rogaland/artikkel/tilrettelegging-meir-enn-oppfolgjing-av-sjukemelde;
https://tjenester.nav.no/kurs/kursvisning/415778;1;;;
;;Kursarkiv 2019;/content/nav.no-lokalt/hjelpemiddelsentral/nordland/artikkel/kursarkiv-2019;
https://tjenester.nav.no/kurs/kursvisning/415875;1;;;
;;Kursarkiv 2019;/content/nav.no-lokalt/hjelpemiddelsentral/nordland/artikkel/kursarkiv-2019;
https://tjenester.nav.no/kurs/kursvisning/416455;1;;;
;;Vårens kurs;/www.nav.no/no/lokalt/nordland/nav-arbeidslivssenter-nordland/kurs/varens-kurs;
https://tjenester.nav.no/kurs/kursvisning/416624;1;;;
;;Vårens kurs;/www.nav.no/no/lokalt/nordland/nav-arbeidslivssenter-nordland/kurs/varens-kurs;
https://tjenester.nav.no/kurs/kursvisning/417209;1;;;
;;Kurs våren 2019;/www.nav.no/no/lokalt/innlandet/nav-arbeidslivssenter-innlandet/kurs/kurs-hosten-2018;
https://tjenester.nav.no/kurs/kursvisning/417210;1;;;
;;Kurs våren 2019;/www.nav.no/no/lokalt/innlandet/nav-arbeidslivssenter-innlandet/kurs/kurs-hosten-2018;
https://tjenester.nav.no/kurs/kursvisning/417214;1;;;
;;Kurs våren 2019;/www.nav.no/no/lokalt/innlandet/nav-arbeidslivssenter-innlandet/kurs/kurs-hosten-2018;
https://tjenester.nav.no/kurs/kursvisning/417224;1;;;
;;Kurs våren 2019;/www.nav.no/no/lokalt/innlandet/nav-arbeidslivssenter-innlandet/kurs/kurs-hosten-2018;
https://tjenester.nav.no/kurs/kursvisning/417225;1;;;
;;Kurs våren 2019;/www.nav.no/no/lokalt/innlandet/nav-arbeidslivssenter-innlandet/kurs/kurs-hosten-2018;
https://tjenester.nav.no/kurs/kursvisning/418214;1;;;
;;Kursarkiv 2019;/content/nav.no-lokalt/hjelpemiddelsentral/nordland/artikkel/kursarkiv-2019;
https://tjenester.nav.no/kurs/kursvisning/418226;1;;;
;;Kursarkiv 2019;/content/nav.no-lokalt/hjelpemiddelsentral/nordland/artikkel/kursarkiv-2019;
https://tjenester.nav.no/kurs/kursvisning/418229;1;;;
;;Kursarkiv 2019;/content/nav.no-lokalt/hjelpemiddelsentral/nordland/artikkel/kursarkiv-2019;
https://tjenester.nav.no/kurs/kursvisning/418236;1;;;
;;Kursarkiv 2019;/content/nav.no-lokalt/hjelpemiddelsentral/nordland/artikkel/kursarkiv-2019;
https://tjenester.nav.no/kurs/kursvisning/420121;1;;;
;;Kursarkiv 2019;/content/nav.no-lokalt/hjelpemiddelsentral/nordland/artikkel/kursarkiv-2019;
https://tjenester.nav.no/kurs/kursvisning/420702;1;;;
;;Bli med på workshop om ny CV-løysing hos NAV;/www.nav.no/no/lokalt/rogaland/nyheiter/bli-med-pa-workshop-om-ny-cv-loysing-hos-nav;
https://tjenester.nav.no/kurs/kursvisning/420707;1;;;
;;Bli med på workshop om ny CV-løysing hos NAV;/www.nav.no/no/lokalt/rogaland/nyheiter/bli-med-pa-workshop-om-ny-cv-loysing-hos-nav;
https://tjenester.nav.no/kurs/kursvisning/420709;1;;;
;;Bli med på workshop om ny CV-løysing hos NAV;/www.nav.no/no/lokalt/rogaland/nyheiter/bli-med-pa-workshop-om-ny-cv-loysing-hos-nav;
https://tjenester.nav.no/kurs/kursvisning/420721;1;;;
;;Bli med på workshop om ny CV-løysing hos NAV;/www.nav.no/no/lokalt/rogaland/nyheiter/bli-med-pa-workshop-om-ny-cv-loysing-hos-nav;
https://tjenester.nav.no/kurs/kursvisning/420724;1;;;
;;Bli med på workshop om ny CV-løysing hos NAV;/www.nav.no/no/lokalt/rogaland/nyheiter/bli-med-pa-workshop-om-ny-cv-loysing-hos-nav;
https://tjenester.nav.no/kurs/kursvisning/420728;1;;;
;;Bli med på workshop om ny CV-løysing hos NAV;/www.nav.no/no/lokalt/rogaland/nyheiter/bli-med-pa-workshop-om-ny-cv-loysing-hos-nav;
https://tjenester.nav.no/kurs/kursvisning/422317;1;;;
;;Nyhetsbrev fra NAV Vestfold og Telemark;/www.nav.no/no/lokalt/vestfold-og-telemark/statistikk-og-analyse/nyhetsbrev-fra-nav-vestfold-og-telemark;
https://tjenester.nav.no/kurs/kursvisning/422426;1;;;
;;Kursarkiv 2019;/content/nav.no-lokalt/hjelpemiddelsentral/nordland/artikkel/kursarkiv-2019;
https://tjenester.nav.no/kurs/kursvisning/422427;1;;;
;;Kursarkiv 2019;/content/nav.no-lokalt/hjelpemiddelsentral/nordland/artikkel/kursarkiv-2019;
https://tjenester.nav.no/kurs/kursvisning/422645;1;;;
;;Kursarkiv 2019;/content/nav.no-lokalt/hjelpemiddelsentral/nordland/artikkel/kursarkiv-2019;
https://tjenester.nav.no/kurs/kursvisning/424442;1;;;
;;Kursarkiv 2019;/content/nav.no-lokalt/hjelpemiddelsentral/nordland/artikkel/kursarkiv-2019;
https://tjenester.nav.no/kurs/kursvisning/424828;1;;;
;;Fagdag i bilformidling for fysio- og ergoterapeuter 09 mai.;/www.nav.no/no/lokalt/aust-agder/nav-hjelpemiddelsentral-aust-agder/nyttig-a-vite/fagdag-i-bilformidling-for-fysio-og-ergoterapeuter-09-mai;
https://tjenester.nav.no/kurs/kursvisning/425365;1;;;
;;Grunnkurs i hjelpemiddelformidling;/www.nav.no/no/lokalt/trondelag/nav-hjelpemiddelsentral-trondelag/kurs/grunnkurs-i-hjelpemiddelformidling;
https://tjenester.nav.no/kurs/kursvisning/425854;1;;;
;;Aktivitetskalender;/www.nav.no/no/lokalt/more-og-romsdal/nav-hjelpemiddelsentral-more-og-romsdal/kurs/aktivitetskalender;
https://tjenester.nav.no/kurs/kursvisning/425947;1;;;
;;Vårens kurs;/www.nav.no/no/lokalt/nordland/nav-arbeidslivssenter-nordland/kurs/varens-kurs;
https://tjenester.nav.no/kurs/kursvisning/425949;1;;;
;;Vårens kurs;/www.nav.no/no/lokalt/nordland/nav-arbeidslivssenter-nordland/kurs/varens-kurs;
https://tjenester.nav.no/kurs/kursvisning/425950;1;;;
;;Vårens kurs;/www.nav.no/no/lokalt/nordland/nav-arbeidslivssenter-nordland/kurs/varens-kurs;
https://tjenester.nav.no/kurs/kursvisning/426861;1;;;
;;El.stol-Tour 2019;/www.nav.no/no/lokalt/trondelag/nav-hjelpemiddelsentral-trondelag/kurs/el.stol-tour-2019;
https://tjenester.nav.no/kurs/kursvisning/426863;1;;;
;;El.stol-Tour 2019;/www.nav.no/no/lokalt/trondelag/nav-hjelpemiddelsentral-trondelag/kurs/el.stol-tour-2019;
https://tjenester.nav.no/kurs/kursvisning/426864;1;;;
;;El.stol-Tour 2019;/www.nav.no/no/lokalt/trondelag/nav-hjelpemiddelsentral-trondelag/kurs/el.stol-tour-2019;
https://tjenester.nav.no/kurs/kursvisning/427348;1;;;
;;Bli med på workshop om ny CV-løysing i Sauda og Suldal i mars;/www.nav.no/no/lokalt/rogaland/nyheiter/bli-med-pa-workshop-om-ny-cv-loysing-hos-nav1;
https://tjenester.nav.no/kurs/kursvisning/427351;1;;;
;;Bli med på workshop om ny CV-løysing i Sauda og Suldal i mars;/www.nav.no/no/lokalt/rogaland/nyheiter/bli-med-pa-workshop-om-ny-cv-loysing-hos-nav1;
https://tjenester.nav.no/kurs/kursvisning/427371;1;;;
;;Bli med på workshop om ny CV-løysing i Sauda og Suldal i mars;/www.nav.no/no/lokalt/rogaland/nyheiter/bli-med-pa-workshop-om-ny-cv-loysing-hos-nav1;
https://tjenester.nav.no/kurs/kursvisning/427373;1;;;
;;Bli med på workshop om ny CV-løysing i Sauda og Suldal i mars;/www.nav.no/no/lokalt/rogaland/nyheiter/bli-med-pa-workshop-om-ny-cv-loysing-hos-nav1;
https://tjenester.nav.no/kurs/kursvisning/427426;1;;;
;;Kursarkiv 2019;/content/nav.no-lokalt/hjelpemiddelsentral/nordland/artikkel/kursarkiv-2019;
https://tjenester.nav.no/kurs/kursvisning/428061;1;;;
;;Godkjenningskurs- formidling av elektriske rullestoler;/www.nav.no/no/lokalt/trondelag/nav-hjelpemiddelsentral-trondelag/kurs/godkjenningskurs-formidling-av-elektriske-rullestoler;
https://tjenester.nav.no/kurs/kursvisning/428063;1;;;
;;Godkjenningskurs- formidling av elektriske rullestoler;/www.nav.no/no/lokalt/trondelag/nav-hjelpemiddelsentral-trondelag/kurs/godkjenningskurs-formidling-av-elektriske-rullestoler;
https://tjenester.nav.no/kurs/kursvisning/430180;1;;;
;;Aktivitetskalender;/www.nav.no/no/lokalt/more-og-romsdal/nav-hjelpemiddelsentral-more-og-romsdal/kurs/aktivitetskalender;
https://tjenester.nav.no/kurs/kursvisning/431269;1;;;
;;Aktivitetskalender;/www.nav.no/no/lokalt/more-og-romsdal/nav-hjelpemiddelsentral-more-og-romsdal/kurs/aktivitetskalender;
https://tjenester.nav.no/kurs/kursvisning/431310;1;;;
;;Sykkeldag mandag 06 mai;/www.nav.no/no/lokalt/aust-agder/nav-hjelpemiddelsentral-aust-agder/nyttig-a-vite/sykkeldag-fredag-04-mai-2018;
https://tjenester.nav.no/kurs/kursvisning/432635;1;;;
;;Introduksjonskurs i bruk av iPhone med VoiceOver;/www.nav.no/no/lokalt/hordaland/nav-hjelpemiddelsentral-hordaland/kurs/introduksjonskurs-i-bruk-av-iphone-med-voiceover;
https://tjenester.nav.no/kurs/kursvisning/432713;1;;;
;;Vårens kurs;/www.nav.no/no/lokalt/nordland/nav-arbeidslivssenter-nordland/kurs/varens-kurs;
https://tjenester.nav.no/kurs/kursvisning/432714;1;;;
;;Vårens kurs;/www.nav.no/no/lokalt/nordland/nav-arbeidslivssenter-nordland/kurs/varens-kurs;
https://tjenester.nav.no/kurs/kursvisning/433478;1;;;
;;Temadag om Tuva talegjenkjenning;/www.nav.no/no/lokalt/trondelag/nav-hjelpemiddelsentral-trondelag/kurs/kurs-i-widgit-go3;
https://tjenester.nav.no/kurs/kursvisning/433509;1;;;
;;Temadag om Tuva talegjenkjenning;/www.nav.no/no/lokalt/trondelag/nav-hjelpemiddelsentral-trondelag/kurs/kurs-i-widgit-go3;
https://tjenester.nav.no/kurs/kursvisning/433927;1;;;
;;Aktivitetskalender;/www.nav.no/no/lokalt/more-og-romsdal/nav-hjelpemiddelsentral-more-og-romsdal/kurs/aktivitetskalender;
https://tjenester.nav.no/kurs/kursvisning/435563;1;;;
;;Grunnleggande kurs om høyretap hos born;/www.nav.no/no/lokalt/hordaland/nav-hjelpemiddelsentral-hordaland/kurs/grunnleggande-kurs-om-hoyretap-hordaland;
https://tjenester.nav.no/kurs/kursvisning/435574;1;;;
;;Grunnleggande kurs om høyretap hos born;/www.nav.no/no/lokalt/hordaland/nav-hjelpemiddelsentral-hordaland/kurs/grunnleggande-kurs-om-hoyretap-bergen;
https://tjenester.nav.no/kurs/kursvisning/436120;1;;;
;;Vårens kurs;/www.nav.no/no/lokalt/nordland/nav-arbeidslivssenter-nordland/kurs/varens-kurs;
https://tjenester.nav.no/kurs/kursvisning/436886;2;;;
;;Vårens kurs;/www.nav.no/no/lokalt/nordland/nav-arbeidslivssenter-nordland/kurs/varens-kurs;
;;Vårens kurs;/www.nav.no/no/lokalt/nordland/nav-arbeidslivssenter-nordland/kurs/varens-kurs;
https://tjenester.nav.no/kurs/kursvisning/436939;1;;;
;;Vårens kurs;/www.nav.no/no/lokalt/nordland/nav-arbeidslivssenter-nordland/kurs/varens-kurs;
https://tjenester.nav.no/kurs/kursvisning/436940;1;;;
;;Vårens kurs;/www.nav.no/no/lokalt/nordland/nav-arbeidslivssenter-nordland/kurs/varens-kurs;
https://tjenester.nav.no/kurs/kursvisning/437720;1;;;
;;Vårens kurs;/www.nav.no/no/lokalt/nordland/nav-arbeidslivssenter-nordland/kurs/varens-kurs;
https://tjenester.nav.no/kurs/kursvisning/437814;2;;;
;;Mangler din bedrift kvalifisert arbeidskraft?;/www.nav.no/no/lokalt/vest-viken/nyheter/mangler-din-bedrift-kvalifisert-arbeidskraft;
;;Mangler din bedrift kvalifisert arbeidskraft?;/www.nav.no/no/lokalt/ost-viken/nyheter/mangler-din-bedrift-kvalifisert-arbeidskraft;
https://tjenester.nav.no/kurs/kursvisning/438689;1;;;
;;Rekrutteringstreff – Jobb i Europa 17.-18. september 2019;/www.nav.no/no/lokalt/oslo/nyheter/rekrutteringstreff-jobb-i-europa-17.18.september-2019;
https://tjenester.nav.no/kurs/kursvisning/438727;1;;;
;;Rekrutteringstreff – Jobb i Europa 17.-18. september 2019;/www.nav.no/no/lokalt/oslo/nyheter/rekrutteringstreff-jobb-i-europa-17.18.september-2019;
https://tjenester.nav.no/kurs/kursvisning/438728;1;;;
;;Rekrutteringstreff – Jobb i Europa 17.-18. september 2019;/www.nav.no/no/lokalt/oslo/nyheter/rekrutteringstreff-jobb-i-europa-17.18.september-2019;
https://tjenester.nav.no/kurs/kursvisning/439068;1;;;
;;Aktivitetskalender;/www.nav.no/no/lokalt/more-og-romsdal/nav-hjelpemiddelsentral-more-og-romsdal/kurs/aktivitetskalender;
https://tjenester.nav.no/kurs/kursvisning/439168;1;;;
;;Kurskalender;/www.nav.no/no/lokalt/nordland/nav-hjelpemiddelsentral-nordland/kurs/kurskalender;
https://tjenester.nav.no/kurs/kursvisning/439216;1;;;
;;Kurskalender;/www.nav.no/no/lokalt/nordland/nav-hjelpemiddelsentral-nordland/kurs/kurskalender;
https://tjenester.nav.no/kurs/kursvisning?kurs=182411;1;;;
;;IA-konferansen 2014;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/nyttig-a-vite-i-more-og-romsdal/ia-konferansen-2014;
https://tjenester.nav.no/kurs/kursvisning?kurs=193042;1;;;
;;Arbeid skaper helse? Temadag på Colorline 2015;/www.nav.no/no/lokalt/more-og-romsdal/nav-arbeidslivssenter-more-og-romsdal/nyttig-a-vite-i-more-og-romsdal/arbeid-skaper-helse-temadag-pa-colorline-2015;
https://tjenester.nav.no/nav-sok/?11&ord=NAV+08-30.01+;1;;;
;;Sickness benefits to special groups;/www.nav.no/en/home/benefits-and-services/relatert-informasjon/sickness-benefits-to-special-groups;
https://tjenester.nav.no/nav-sok/?15&language=no&ord=NAV+08-30.01;1;;;
;;Sjukepengar til særskilde grupper;/content/nav.no-nynorsk/bedrift/rapportering-og-oppfolging/faktaark/sjukepengar-til-saerskilde-grupper;
https://tjenester.nav.no/nav-sok/?4&language=no&ord=10-06.06;1;;;
;;Hjelpemidler - legens rolle;/www.nav.no/no/nav-og-samfunn/samarbeid/leger-og-andre-behandlere/hjelpemidler-informasjon-for-leger;
https://tjenester.nav.no/pselv/publisering/dinpensjon.jsf;6;;;
;;Do you want NAV to send your mail to another address?;/www.nav.no/en/home/about-nav/relatert-informasjon/do-you-want-nav-to-send-your-mail-to-another-address;
;;Uttak av alderspensjon;/www.nav.no/no/person/pensjon/alderspensjon/uttak-av-alderspensjon2;
;;AFP i privat sektor og uføretrygd;/www.nav.no/no/person/pensjon/avtalefestet-pensjon-afp/relatert-informasjon/afp-i-privat-sektor-og-uforetrygd;
;;Vil du ha post fra NAV til en annen adresse?;/www.nav.no/no/nav-og-samfunn/kontakt-nav/kontakt-oss/vil-du-ha-post-fra-nav-til-en-annen-adresse2;
;;Årsoppgave fra NAV;/www.nav.no/no/nav-og-samfunn/kontakt-nav/relatert-informasjon/arsoppgave-fra-nav;
;;Vil du ha post frå NAV til ei anna adresse?;/www.nav.no/no/nav-og-samfunn/om-nav/nynorsk/vil-du-ha-post-fra-nav-til-ei-anna-adresse;
https://tjenester.nav.no/pselv/publisering/dinpensjon.jsf?context=pensjon;71;;;
